FIPS,grid_index
39113,0.441451288
39115,0.144235168
39117,0.456438651
39119,0.31937298
39121,0.148905233
39123,0.438071077
39125,0.627133942
39127,0.257263332
39129,0.386750665
39131,0.219202081
39133,0.376758798
39135,0.444950381
39137,0.484982091
39139,0.419982409
39141,0.298093932
39143,0.516684026
39145,0.307331343
39147,0.534670642
39149,0.489337056
39151,0.505237625
39153,0.474582382
39155,0.495570737
39157,0.35555546
39159,0.328306538
39161,0.601781131
39163,0.197508582
39165,0.307931541
39167,0.257714149
39169,0.492776576
39171,0.515670688
39173,0.516495075
39175,0.563294192
40001,0.295299841
40003,0.531755391
40005,0.378639484
40007,0.533301286
40009,0.584814094
40011,0.579489447
40013,0.49422308
40015,0.478410676
40017,0.484330645
40019,0.529353896
40021,0.324164429
40023,0.513364771
40025,0.677614461
40027,0.446417837
40029,0.380889659
40031,0.557604194
40033,0.687290327
40035,0.534150771
40037,0.400374243
40039,0.500792835
40041,0.297349844
40043,0.348754163
40045,0.51376783
40047,0.620465516
40049,0.513997768
40051,0.515386118
40053,0.681699937
40055,0.503247064
40057,0.664430685
40059,0.560867189
40061,0.394154615
40063,0.507227243
40065,0.569210832
40067,0.57730453
40069,0.452404305
40071,0.643911228
40073,0.437453235
40075,0.604386506
40077,0.316283006
40079,0.374834425
40081,0.492969499
40083,0.506126465
40085,0.37120619
40087,0.470512337
40089,0.396130765
40091,0.383520688
40093,0.406965795
40095,0.38578375
40097,0.422442609
40099,0.479554488
40101,0.529533229
40103,0.478687034
40105,0.5971412
40107,0.390320768
40109,0.534512686
40111,0.586381452
40113,0.294207722
40115,0.602156412
40117,0.458065683
40119,0.559530398
40121,0.455566596
40123,0.554882392
40125,0.53712553
40127,0.292465404
40129,0.535457365
40131,0.399136264
40133,0.537026075
40135,0.374798913
40137,0.582148681
40139,0.679255142
40141,0.726120626
40143,0.467141174
40145,0.38749253
40147,0.487938547
40149,0.542040241
40151,0.656782327
40153,0.58169768
41001,0.407510833
41003,0.410846808
41005,0.334044494
41007,0.328303665
41009,0.27222069
41011,0.312009568
41013,0.357173831
41015,0.15849988
41017,0.367987281
41019,0.242267332
41021,0.267415324
41023,0.116293262
41025,0.276484679
41027,0.349477941
41029,0.383953367
41031,0.330676637
41033,0.275638607
41035,0.392003729
41037,0.192199473
41039,0.400935932
41041,0.259243122
41043,0.40517714
41045,0.480595863
41047,0.420206233
41049,0.307157272
41051,0.567111513
41053,0.4538325
41055,0.350232542
41057,0.290866607
41059,0.395405696
41061,0.405283917
41063,0.277811823
41065,0.370802812
41067,0.360560118
41069,0.129563544
41071,0.436354462
42001,0.261713444
42003,0.363787516
42005,0.277238542
42007,0.37259225
42009,0.143442071
42011,0.431655544
42013,0.486169635
42015,0.234184893
42017,0.321324784
42019,0.287033621
42021,0.364141223
42023,0.327807596
42025,0.338230026
42027,0.318382888
42029,0.298524981
42031,0.250135536
42033,0.216431368
42035,0.258637304
42037,0.368747561
42039,0.367294358
42041,0.315722248
42043,0.430806726
42045,0.443487695
42047,0.229136184
42049,0.555696204
42051,0.245897476
42053,0.160689851
42055,0.283864773
42057,0.130242451
42059,0.217550517
42061,0.224175014
42063,0.289411316
42065,0.269756889
42067,0.191499091
42069,0.484889112
42071,0.356149037
42073,0.431800087
42075,0.406280392
42077,0.429594078
42079,0.433563112
42081,0.363363827
42083,0.254139215
42085,0.430922324
42087,0.261281719
42089,0.180558214
42091,0.387082403
42093,0.252813277
42095,0.427912108
42097,0.465612085
42099,0.191322554
42101,0.673234684
42103,0.205786284
42105,0.165003349
42107,0.427442539
42109,0.234542772
42111,0.237917045
42113,0.098009141
42115,0.211868213
42117,0.21135676
42119,0.293494091
42121,0.314464524
42123,0.253802876
42125,0.28654147
42127,0.148969243
42129,0.299514843
42131,0.137211422
42133,0.32630423
44001,0.36205061
44003,0.277620023
44005,0.291202001
44007,0.38644013
44009,0.203199234
45001,0.157426201
45003,0.22853727
45005,0.290058106
45007,0.181833165
45009,0.246414843
45011,0.216384064
45013,0.220398379
45015,0.212478972
45017,0.186598788
45019,0.336333027
45021,0.196004005
45023,0.157520126
45025,0.171584488
45027,0.156319813
45029,0.147608894
45031,0.25434536
45033,0.305771912
45035,0.218049735
45037,0.141188432
45039,0.11482693
45041,0.294254195
45043,0.212305527
45045,0.222621833
45047,0.201725111
45049,0.29103361
45051,0.29224429
45053,0.136885429
45055,0.182118721
45057,0.181611899
45059,0.149203275
45061,0.162172923
45063,0.208117757
45065,0.09932965
45067,0.216669274
45069,0.263905734
45071,0.146556242
45073,0.128265317
45075,0.21981687
45077,0.156789315
45079,0.30996484
45081,0.134297007
45083,0.215095641
45085,0.256217854
45087,0.168863895
45089,0.210926244
45091,0.21320682
46003,0.756041524
46005,0.618693976
46007,0.447203124
46009,0.677940172
46011,0.609289248
46013,0.71669651
46015,0.531930825
46017,0.440088967
46019,0.424882886
46021,0.589605464
46023,0.724485797
46025,0.700680682
46027,0.598415992
46029,0.668002921
46031,0.488244342
46033,0.266882549
46035,0.69700239
46037,0.560493848
46039,0.624042162
46041,0.552706561
46043,0.788536158
46045,0.684915007
46047,0.343081719
46049,0.623865967
46051,0.706099807
46053,0.615699978
46055,0.358461222
46057,0.703751554
46059,0.662807902
46061,0.582778639
46063,0.288183597
46065,0.531046769
46067,0.677863066
46069,0.554440807
46071,0.349393783
46073,0.656691809
46075,0.392199528
46077,0.724393951
46079,0.693493174
46081,0.301799525
46083,0.567380392
46085,0.391521347
46087,0.759797251
46089,0.626467759
46091,0.625515729
46093,0.383928368
46095,0.319400513
46097,0.78972242
46099,0.569709256
46101,0.687239595
46102,0.188923669
46103,0.403952818
46105,0.464079834
46107,0.638542166
46109,0.643491847
46111,0.560728893
46115,0.680332674
46117,0.299557227
46119,0.651781103
46121,0.33552922
46123,0.590564263
46125,0.755581471
46127,0.553110515
46129,0.646995462
46135,0.603659353
46137,0.42600937
47001,0.202536101
47003,0.239514543
47005,0.179007162
47007,0.128639834
47009,0.204045619
47011,0.310646396
47013,0.16579315
47015,0.167158156
47017,0.229120175
47019,0.200408947
47021,0.135237955
47023,0.241521169
47025,0.138489352
47027,0.08939644
47029,0.108519237
47031,0.261826318
47033,0.309198446
47035,0.147477478
47037,0.321066995
47039,0.170336593
47041,0.157480479
47043,0.181077119
47045,0.341063221
47047,0.250752732
47049,0.149084456
47051,0.189070349
47053,0.36898784
47055,0.145778207
47057,0.150397828
47059,0.154849566
47061,0.153957087
47063,0.225200828
47065,0.294177155
47067,0.125352563
47069,0.22931648
47071,0.200429974
47073,0.196310261
47075,0.280344368
47077,0.149875833
47079,0.265229945
47081,0.102570363
47083,0.116746916
47085,0.145610852
47087,0.091558293
47089,0.158824977
47091,0.110858117
47093,0.259268158
47095,0.404049295
47097,0.244069715
47099,0.240031638
47101,0.168522304
47103,0.201040465
47105,0.200028253
47107,0.23244013
47109,0.178899622
47111,0.145584894
47113,0.36181723
47115,0.191592032
47117,0.253740389
47119,0.251966606
47121,0.163362402
47123,0.187548897
47125,0.290268423
47127,0.080006254
47129,0.092061568
47131,0.353804871
47133,0.156607867
47135,0.123695213
47137,0.074706523
47139,0.160350755
47141,0.283851797
47143,0.18685372
47145,0.200375195
47147,0.241045071
47149,0.309473599
47151,0.080186564
47153,0.110946937
47155,0.125360979
47157,0.447680482
47159,0.143052814
47161,0.17620142
47163,0.244217025
47165,0.232687476
47167,0.237318275
47169,0.23821934
47171,0.180180463
47173,0.154177318
47175,0.116738973
47177,0.208379602
47179,0.266003413
47181,0.130581905
47183,0.321012476
47185,0.195354972
47187,0.234677557
47189,0.254563208
48001,0.293622664
48003,0.57268968
48005,0.300245681
48007,0.428380235
48009,0.281366655
48011,0.456150279
48013,0.356163961
48015,0.244078072
48017,0.579212033
48019,0.16700184
48021,0.25990968
48023,0.370840632
48025,0.419583067
48027,0.453004762
48029,0.437267144
48031,0.160044219
48033,0.183417039
48035,0.33348455
48037,0.417123356
48039,0.391020081
48041,0.387491824
48043,0.47439145
48045,0.404450271
48047,0.452578857
48049,0.414429183
48051,0.2694597
48053,0.273744073
48055,0.323252507
48057,0.488779688
48059,0.36224329
48061,0.452194809
48063,0.266981318
48065,0.516879499
48067,0.245629836
48069,0.562218373
48071,0.351228717
48073,0.31861087
48075,0.561162745
48077,0.462351332
48079,0.541501243
48081,0.219391063
48083,0.412384827
48085,0.456849433
48087,0.403782033
48089,0.277882328
48091,0.280894225
48093,0.380824492
48095,0.316963253
48097,0.462884828
48099,0.34620014
48101,0.313432132
48103,0.322746635
48105,0.146536371
48107,0.508352282
48109,0.240369721
48111,0.558251786
48113,0.535890929
48115,0.609641097
48117,0.636872746
48119,0.503497478
48121,0.408918072
48123,0.266397574
48125,0.33994089
48127,0.247266214
48129,0.465951314
48131,0.297150681
48133,0.440646245
48135,0.578430596
48137,0.101664932
48139,0.330597293
48141,0.479007104
48143,0.29795843
48145,0.405767676
48147,0.448101814
48149,0.260470062
48151,0.342774341
48153,0.563737995
48155,0.397752826
48157,0.342135904
48159,0.269005855
48161,0.335777203
48163,0.229381831
48165,0.612951414
48167,0.525088504
48169,0.304639316
48171,0.251838986
48173,0.269947093
48175,0.376680464
48177,0.38228228
48179,0.646985776
48181,0.494623438
48183,0.375782181
48185,0.277275124
48187,0.3772227
48189,0.658436711
48191,0.383380212
48193,0.356342659
48195,0.449692706
48197,0.412972014
48199,0.276407834
48201,0.516420386
48203,0.346673212
48205,0.311746803
48207,0.460271007
48209,0.285032605
48211,0.244206522
48213,0.309367787
48215,0.525827464
48217,0.414649075
48219,0.662972644
48221,0.241283748
48223,0.346033123
48225,0.205932532
48227,0.488346598
48229,0.228904878
48231,0.366173546
48233,0.446317252
48235,0.218371325
48237,0.329558516
48239,0.35669641
48241,0.278875841
48243,0.102190683
48245,0.568760516
48247,0.518889036
48249,0.499317942
48251,0.358496048
48253,0.430414119
48255,0.298985642
48257,0.33177176
48259,0.208525367
48261,0.20267215
48263,0.217908723
48265,0.201706719
48267,0.415790077
48269,0.121384352
48271,0.16873824
48273,0.608439944
48275,0.44490462
48277,0.44637241
48279,0.635797959
48281,0.352820563
48283,0.20292894
48285,0.331430612
48287,0.279079562
48289,0.144175979
48291,0.337639622
48293,0.379854328
48295,0.366815257
48297,0.302476768
48299,0.239587779
48301,0.224202793
48303,0.596238398
48305,0.646805119
48307,0.401391693
48309,0.475524198
48311,0.192549317
48313,0.230919649
48315,0.314688016
48317,0.492828354
48319,0.346911582
48321,0.410311908
48323,0.392647548
48325,0.323317414
48327,0.201383937
48329,0.571075847
48331,0.34856206
48333,0.184570185
48335,0.394157726
48337,0.345507697
48339,0.272393833
48341,0.608473849
48343,0.344760624
48345,0.212627521
48347,0.290852317
48349,0.364941291
48351,0.139849613
48353,0.498931415
48355,0.477090189
48357,0.606340286
48359,0.339897026
48361,0.330589089
48363,0.451460597
48365,0.195849248
48367,0.28800024
48369,0.579415454
48371,0.503610226
48373,0.197538441
48375,0.634185003
48377,0.26311203
48379,0.290031721
48381,0.545800505
48383,0.301366466
48385,0.119305527
48387,0.31273398
48389,0.576577032
48391,0.437552354
48393,0.170794366
48395,0.367437433
48397,0.3100421
48399,0.429946463
48401,0.26278129
48403,0.132423803
48405,0.232471664
48407,0.128850617
48409,0.496516299
48411,0.429112668
48413,0.21386271
48415,0.449315666
48417,0.173526091
48419,0.149502452
48421,0.44302803
48423,0.404678339
48425,0.284402221
48427,0.378825277
48429,0.453554255
48431,0.194866834
48433,0.249185881
48435,0.103447573
48437,0.558856308
48439,0.461718538
48441,0.510584351
48443,0.092181625
48445,0.655538324
48447,0.215952523
48449,0.419548008
48451,0.534388495
48453,0.364773644
48455,0.203974552
48457,0.217450567
48459,0.300663817
48461,0.302171414
48463,0.431696917
48465,0.516910082
48467,0.309439924
48469,0.480117915
48471,0.244426859
48473,0.402647646
48475,0.624110119
48477,0.257916625
48479,0.602040405
48481,0.451694453
48483,0.402478254
48485,0.505232474
48487,0.507924437
48489,0.602399022
48491,0.343490489
48493,0.321202756
48495,0.611196142
48497,0.298907857
48499,0.290217131
48501,0.487222698
48503,0.481199403
48505,0.582775696
48507,0.376289547
49001,0.440461221
49003,0.496966731
49005,0.482008349
49007,0.387002309
49009,0.374842724
49011,0.369778885
49013,0.333218329
49015,0.473080591
49017,0.264378536
49019,0.293078194
49021,0.422443334
49023,0.534901193
49025,0.334967601
49027,0.513085106
49029,0.166025574
49031,0.279785865
49033,0.206749021
49035,0.435409725
49037,0.2405283
49039,0.490748754
49041,0.548816374
49043,0.17665679
49045,0.382415128
49047,0.36300379
49049,0.438192895
49051,0.438434727
49053,0.363078122
49055,0.498479449
49057,0.476806088
50001,0.161427811
50003,0.158303169
50005,0.139996309
50007,0.298628805
50009,0.101489646
50011,0.203556993
50013,0.173498022
50015,0.104229271
50017,0.10840099
50019,0.137359926
50021,0.205081703
50023,0.162957207
50025,0.108687796
50027,0.122088776
51001,0.178830994
51003,0.150409021
51005,0.172373325
51007,0.08786302
51009,0.125018536
51011,0.090492743
51013,0.47950585
51015,0.125372905
51017,0.083703618
51019,0.086571467
51021,0.094605495
51023,0.167097302
51025,0.179106632
51027,0.055030456
51029,0.080492501
51031,0.170472263
51033,0.131047661
51035,0.083061674
51036,0.115920734
51037,0.075313546
51041,0.218663094
51043,0.141588832
51045,0.08993103
51047,0.143396838
51049,0.076153209
51051,0.072471929
51053,0.179739876
51057,0.099321916
51059,0.267573083
51061,0.138489156
51063,0.064009251
51065,0.106562627
51067,0.081673254
51069,0.18926646
51071,0.11687057
51073,0.131955172
51075,0.195684069
51077,0.056733085
51079,0.112423573
51081,0.124902535
51083,0.125244161
51085,0.192277072
51087,0.324038065
51089,0.114170367
51091,0.10297101
51093,0.150264837
51095,0.127637134
51097,0.072920706
51099,0.146624411
51101,0.165899197
51103,0.066392889
51105,0.134238599
51107,0.275468151
51109,0.118297761
51111,0.088892168
51113,0.100902807
51115,0.087991921
51117,0.12025762
51119,0.11348626
51121,0.206885352
51125,0.074472384
51127,0.134119735
51131,0.177145685
51133,0.080405284
51135,0.20755542
51137,0.134892674
51139,0.1187431
51141,0.055538551
51143,0.085020974
51145,0.172596626
51147,0.254534478
51149,0.15546752
51153,0.23603978
51155,0.164009599
51157,0.092840674
51159,0.087047248
51161,0.183645628
51163,0.118899088
51165,0.17244279
51167,0.106314918
51169,0.104118062
51171,0.186506883
51173,0.120765615
51175,0.144468035
51177,0.193995411
51179,0.192208504
51181,0.078352688
51183,0.103603158
51185,0.148222067
51187,0.203956641
51191,0.146995662
51193,0.122411386
51195,0.119174104
51197,0.12985938
51199,0.206346748
51510,0.472381977
51520,0.273998474
51530,0.505426169
51540,0.376064285
51550,0.301299507
51570,0.390360108
51580,0.34091494
51590,0.264653972
51595,0.30118101
51600,0.323284902
51610,0.328019111
51620,0.401083706
51630,0.390254985
51640,0.266016886
51650,0.403631236
51660,0.354336079
51670,0.464112269
51678,0.297178681
51680,0.333990471
51683,0.321029128
51685,0.271915764
51690,0.202728411
51700,0.428313578
51710,0.517390121
51720,0.228837696
51730,0.408995596
51735,0.171919914
51740,0.491736246
51750,0.340463678
51760,0.607015147
51770,0.40637632
51775,0.316304961
51790,0.309076565
51800,0.239835674
51810,0.331691264
51820,0.376036557
51830,0.230665425
51840,0.410241499
53001,0.5963891
53003,0.47310764
53005,0.395143101
53007,0.305673924
53009,0.384543418
53011,0.42502004
53013,0.200812775
53015,0.369644156
53017,0.430275891
53019,0.076725411
53021,0.486524034
53023,0.196300907
53025,0.441796715
53027,0.391339444
53029,0.303515554
53031,0.264646704
53033,0.453860878
53035,0.352088566
53037,0.407948362
53039,0.232011026
53041,0.34931531
53043,0.480833602
53045,0.264606065
53047,0.215125714
53049,0.408253207
53051,0.194622317
53053,0.438861271
53055,0.182834253
53057,0.392670941
53059,0.162552502
53061,0.350894916
53063,0.551910773
53065,0.256753784
53067,0.324329768
53069,0.139285355
53071,0.440128434
53073,0.42536222
53075,0.268435299
53077,0.506177853
54001,0.165597072
54003,0.230733975
54005,0.1255263
54007,0.082265579
54009,0.17666454
54011,0.427200511
54013,0.073702659
54015,0.083784668
54017,0.080697829
54019,0.14457076
54021,0.130574131
54023,0.164890759
54025,0.146913752
54027,0.136045358
54029,0.212025009
54031,0.122980008
54033,0.195358633
54035,0.174627861
54037,0.275061426
54039,0.27575987
54041,0.142657907
54043,0.089835665
54045,0.129599811
54047,0.080324155
54049,0.213597763
54051,0.33082021
54053,0.229449393
54055,0.192379699
54057,0.198817033
54059,0.134644377
54061,0.236170081
54063,0.089520727
54065,0.16716556
54067,0.111255447
54069,0.325200406
54071,0.090274447
54073,0.124560163
54075,0.140004177
54077,0.12729852
54079,0.154003341
54081,0.139367741
54083,0.166051275
54085,0.098742433
54087,0.094731276
54089,0.170124439
54091,0.116546748
54093,0.137256236
54095,0.18328939
54097,0.1886014
54099,0.230221111
54101,0.098110009
54103,0.267609689
54105,0.085051702
54107,0.343024126
54109,0.087284025
55001,0.471693153
55003,0.458872541
55005,0.461599938
55007,0.352681905
55009,0.540821794
55011,0.280913997
55013,0.359114438
55015,0.500627199
55017,0.443545359
55019,0.595966112
55021,0.387300582
55023,0.310481182
55025,0.448034501
55027,0.468516358
55029,0.408458834
55031,0.632102324
55033,0.413709466
55035,0.462165757
55037,0.273968505
55039,0.504559889
55041,0.33381554
55043,0.40010392
55045,0.537408021
55047,0.461189978
55049,0.34857278
55051,0.300019268
55053,0.306947169
55055,0.422884732
55057,0.335971488
55059,0.583343494
55061,0.617923771
55063,0.516631616
55065,0.401114017
55067,0.471908625
55069,0.454381624
55071,0.578231925
55073,0.558690656
55075,0.42537613
55077,0.317719545
55078,0.154838597
55079,0.707134229
55081,0.378019473
55083,0.42693449
55085,0.214142317
55087,0.560879714
55089,0.456769409
55091,0.3386036
55093,0.417145756
55095,0.388453517
55097,0.542324102
55099,0.374549241
55101,0.519648116
55103,0.34282296
55105,0.538292245
55107,0.413028167
55109,0.429869344
55111,0.453949146
55113,0.270079534
55115,0.491247198
55117,0.555895935
55119,0.487739847
55121,0.193055731
55123,0.243276575
55125,0.194463525
55127,0.423074835
55129,0.35471182
55131,0.40776831
55133,0.37428205
55135,0.402946435
55137,0.358577087
55139,0.550217092
55141,0.552552365
56001,0.584547492
56003,0.407920046
56005,0.371612438
56007,0.377352623
56009,0.34971239
56011,0.131849792
56013,0.383209711
56015,0.482709954
56017,0.444981399
56019,0.295829112
56021,0.505161623
56023,0.339761597
56025,0.477673226
56027,0.230847851
56029,0.434013806
56031,0.380939949
56033,0.487120448
56035,0.312751363
56037,0.339339926
56039,0.287415796
56041,0.33408308
56043,0.479057768
56045,0.224156436
